,cvr_nummer,navn,kommune_navn,antal_ansatte
2988,25214048,X-Design v/Jesper Sehested,SLAGELSE,14.0
2989,26761921,Home Slagelse                     v/John Oppermann Wentzlau,SLAGELSE,9.0
2990,25393473,Morten Zielinski,SLAGELSE,0.0
2991,26813204,Ellimorp Engel                    v/Helle Vagner Ludvigsen,SLAGELSE,0.0
2992,27000622,I/S Hovedgaden,SLAGELSE,0.0
2993,27868371,Murermester Christian Jørgensen,SLAGELSE,1.0
2994,44213419,SLAGELSE  TAXA'S                  ØKONOMISKE FORENING,SLAGELSE,5.0
2995,25145399,Taxavognmand                      Karin Reinfrank,SLAGELSE,1.0
2996,25011848,Blh Konfektion                    V/Birgit L Hansen,SLAGELSE,1.0
2997,26794579,Fun Trade.Com                     v/Michael Ertner,SLAGELSE,1.0
2998,89006511,RINGBOS MASKINVÆRKSTED            V/G RINGBO,SLAGELSE,0.0
2999,19003779,JANE HAUPT MIKKELSEN,SLAGELSE,0.0
3000,26091098,Vognmand Finn Thomsen,SLAGELSE,0.0
3001,31745551,GRATHWOHL'S KØRESKOLE             V/JØRGEN GRATHWOHL,SLAGELSE,0.0
3002,26732506,T.H. Ejendomsservice              v/Tonny Hansen,SLAGELSE,0.0
3003,20047801,SPECIALLÆGEPRAKSIS V/KARSTEN BORCH,SLAGELSE,2.0
3004,51551818,SLAGELSE HÅNDVÆRKER- OG           INDUSTRIFORENINGS KOLLEGIUM,SLAGELSE,3.0
3005,26958512,Mölder Håndværkerservice          v/Flemming Mölder,SLAGELSE,0.0
3006,31932750,J OG BY TØMRERMESTE v/John Axel Nissen,SLAGELSE,
3007,11697305,FONDEN TIL FREMME AF BØRNE-OG     UNGDOMSARBEJDET VED NY KIRKE I    NORDBYEN SCT MIKKELS SOGN,SLAGELSE,
3008,34655103,Trelleborg IF,SLAGELSE,
3009,30422155,I/S Amanda II,SLAGELSE,
3010,35710884,Hus og Have service v/Lenard Larsen,SLAGELSE,0.0
3011,33276060,Skælskør Fysioterapi og Træning v/Anja Keinicke,SLAGELSE,0.0
3012,40862951,Sj Montage,SLAGELSE,
3013,39616394,Kolberg's barberudlejning,SLAGELSE,0.0
3014,39176920,BoligHunt.dk IVS,SLAGELSE,
3015,36001607,Finish Maler v/Nedzib Sabic,SLAGELSE,0.0
3016,27624510,STEPHAN ELKJÆR,SLAGELSE,0.0
3017,33884680,MBA MEDIA DANMARK ApS,SLAGELSE,
3018,32746853,Ejerforeningen Algade 6A,SLAGELSE,
3019,34859566,Andersson At Work,SLAGELSE,0.0
3020,18195100,MØLLER'S BOUTIQUE                 V/SUSANNE MØLLER,SLAGELSE,1.0
3021,27447392,TANDLÆGE HENRIK HARMSEN HOLDING ApS,SLAGELSE,
3022,31172985,VIGGO ANDERSEN HOLDING ApS,SLAGELSE,
3023,21411892,ØTM EJENDOMSINVEST V/MUSTAFA DELIKTAS,SLAGELSE,0.0
3024,14360905,VESTSJÆLLANDS DIESEL CENTER       V/SØREN CLAUSEN,SLAGELSE,0.0
3025,31838770,Hashøj Lokalhistoriske Arkiv,SLAGELSE,
3026,26294231,Kælderen v/M Dissing,SLAGELSE,26.0
3027,37591378,RosRas IVS,SLAGELSE,0.0
3028,29539480,BHH AF 22. MAJ 2006 ApS,SLAGELSE,
3029,14033874,BTH INVEST ApS,SLAGELSE,
3030,37271861,FbG consultant,SLAGELSE,
3031,78155116,TANDLÆGESELSKABET HENRIK OG PETER MATTHIESSEN ApS,SLAGELSE,
3032,32961533,Kærslund v/Kim Kærslund,SLAGELSE,1.0
3033,35295550,Jensens-Mobilmassage,SLAGELSE,0.0
3034,34173729,Lambert consulting v/Klaus Erik Lambert Larsen,SLAGELSE,0.0
3035,16877379,I/S H.T.W.,SLAGELSE,1.0
3036,16728837,ADVOKATFIRMAET                    CARL-JØRGEN THINGGAARD ApS,SLAGELSE,1.0
3037,41109548,Donut House,SLAGELSE,
3038,34902798,AGERSØ STOREGÅRD ApS,SLAGELSE,
3039,73796814,HANDELSSELSKABET AF 1/11 1983 ApS,SLAGELSE,1.0
3040,10357934,KNUD SIMONSEN A/S,SLAGELSE,65.0
3041,39608251,Byen´s Entreprise Langøre ApS,SLAGELSE,
3042,29624127,THOMAS BAGGER HOLDING ApS,SLAGELSE,
3043,35728953,iBuhl iDeas,SLAGELSE,
3044,29604983,BYGNINGEN 2006 ApS,SLAGELSE,
3045,35961097,GOJU Coaching,SLAGELSE,
3046,35716106,SUPERBRILLER,SLAGELSE,0.0
3047,31057280,ROSKILDE X 2 ApS,SLAGELSE,
3048,28663625,PRO-VISION ApS UNDER STIFTELSE,SLAGELSE,12.0
3049,30599969,KAPS A/S,SLAGELSE,7.0
3050,39032694,NS Maler,SLAGELSE,
3051,26700582,Stenvadgaard v/Lars Thurø Møller,SLAGELSE,0.0
3052,37928747,christos,SLAGELSE,0.0
3053,32768997,EGM TEKNIK ApS,SLAGELSE,
3054,40653139,F'lash,SLAGELSE,
3055,41667435,MY maler og byggeservice ApS,SLAGELSE,
3056,27520286,DYRLUND & CO. ApS,SLAGELSE,16.0
3057,28689004,DP BYG ApS,SLAGELSE,2.0
3058,21311391,NYGADES REVISIONS KONTOR A/S,SLAGELSE,7.0
3059,30926897,Mikkelboe's Multiservice v/Allan Harboe Sørensen,SLAGELSE,0.0
3060,41528834,Live 4200,SLAGELSE,
3061,38318659,AtTrain IVS,SLAGELSE,1.0
3062,38858467,MOP Finans 2017 ApS,SLAGELSE,
3063,30555635,BILLIGCAMPING.DK ApS,SLAGELSE,2.0
3064,36890568,Cool Dane ApS,SLAGELSE,1.0
3065,37553697,Nos-IT,SLAGELSE,
3066,18316080,VICH 4196 ApS,SLAGELSE,
3067,40887083,MQ Vikar ApS,SLAGELSE,
3068,57977019,IDAGAARDFONDEN,SLAGELSE,5.0
3069,72134710,VESTSJÆLLANDS AUTO ELEKTRO V/G HANSEN,SLAGELSE,1.0
3070,34390878,Jul i Slagelse,SLAGELSE,
3071,42017191,Ejerforeningen Slotsgade 34A Slg,SLAGELSE,
3072,32558496,UVN BUTIKKER ApS,SLAGELSE,0.0
3073,32523579,Ekkenberg i Olufsgade,SLAGELSE,10.0
3074,28691823,WJ EJENDOM ZEUSVEJ ApS,SLAGELSE,9.0
3075,36295945,Murermester Kim Kahr,SLAGELSE,0.0
3076,16964778,MERIPOL GLASFIBER SERVICE ApS,SLAGELSE,3.0
3077,20547634,VALDEMARSKILDE LANDBRUG V/MICHAEL NEERGAARD,SLAGELSE,7.0
3078,40150188,Sørby Varme & Køleservice ApS,SLAGELSE,
3079,41242485,MBA Transport Slagelse ApS,SLAGELSE,
3080,32368298,MIAMEDMERE v/Mia Jennifer Hoffmann,SLAGELSE,0.0
3081,16990183,VICH 3653 A/S,SLAGELSE,1.0
3082,28295472,GLASCOM A/S,SLAGELSE,8.0
3083,35177876,Grundejerforeningen Smedevej 1 H-M,SLAGELSE,
3084,29215391,BATO NORDIC A/S,SLAGELSE,2.0
3085,27204929,BRINKLØV'S EFTF. ApS,SLAGELSE,
3086,41530049,Hudplejeklinik S.K.Ø.N ApS,SLAGELSE,
3087,29904138,Korsør Koncerterne,SLAGELSE,
3088,32871194,"Vemmelev VSG&I, Badminton",SLAGELSE,
3089,13141096,OLE LORENTZEN,SLAGELSE,3.0
3090,32373704,Marievang-IF Idræt om dagen,SLAGELSE,
3091,38247638,CEH Ejendomme Korsør ApS,SLAGELSE,
3092,43525921,Nilen,SLAGELSE,
3093,12057849,TØMRERMESTER HENNING PLUSZEK,SLAGELSE,6.0
3094,25965345,Børne-Foto                        v/Sally Overkær,SLAGELSE,0.0
3095,73455928,GRØNTHANDLER                      JAN PEDERSEN ApS,SLAGELSE,7.0
3096,34979626,Nordmann,SLAGELSE,0.0
3097,42769738,Kropterapeutisk massage v/Jakob S. Andersen,SLAGELSE,
3098,37627682,ZOMA - Zoneterapi og massage ved Sarah Herstal,SLAGELSE,0.0
3099,41637528,BERG Holding & Invest ApS,SLAGELSE,
3100,18351498,SØNDERUP SMEDE & MASKINVÆRKSTED,SLAGELSE,5.0
3101,10886546,LÆGERNE LANGES GÅRD I/S,SLAGELSE,5.0
3102,11258239,SØREN HANSEN,SLAGELSE,0.0
3103,10325005,SØREN'S BLIKKENSLAGER- OG INGENIØRFORRETNING AF 1986 ApS,SLAGELSE,31.0
3104,34266522,Vævebodens blomster,SLAGELSE,0.0
3105,38061968,Eriksen,SLAGELSE,
3106,32229840,PF Service v/Peter Charles Frank Ferrall,SLAGELSE,
3107,33008821,Rideklub Vestsjælland,SLAGELSE,
3108,41745584,Solutions by Vifil ApS,SLAGELSE,
3109,40318488,Aarsleff Rail Sikring Øst,SLAGELSE,
3110,40426574,Skælskør Marineforening,SLAGELSE,
3111,29029253,Top Partners v/ Pia Larsen,SLAGELSE,266.0
3112,33675321,Winther Byg v/Kenneth Mads Winther,SLAGELSE,0.0
3113,27292089,SLAGELSE RØRSERVICE ApS,SLAGELSE,11.0
3114,35575146,Grundejerforeningen Rødstensparken,SLAGELSE,
3115,32972357,Tjæreby S.G. & I.,SLAGELSE,
3116,40326545,Garnnøglet,SLAGELSE,
3117,34674493,"Ejerforeningen Torvet 22 og Nyportstræde 1, Køge",SLAGELSE,
3118,31521092,Psykologklinikken Bodil Friis,SLAGELSE,0.0
3119,72740157,GÅRDEJER PETER NØHR ANDERSEN,SLAGELSE,0.0
3120,31370191,BILENBERG EL-TEKNIK ApS,SLAGELSE,1.0
3121,32750540,Andelsboligforeningen Langeklint,SLAGELSE,
3122,28821174,Taxavognmand Henrik Nielsen,SLAGELSE,0.0
3123,39589583,Fysioterapeut Martin Valentin,SLAGELSE,0.0
3124,34765464,korsør amatør bokseklub,SLAGELSE,
3125,35599428,Grundejerforeningen Skovbrinken,SLAGELSE,
3126,41118482,Bylord,SLAGELSE,
3127,30334469,AKBUS,SLAGELSE,
3128,30781244,Maria Skou Rasmussen,SLAGELSE,0.0
3129,30718690,HUNSBALLE HOLDING ApS,SLAGELSE,3.0
3130,26406137,RAVN IT ApS,SLAGELSE,1.0
3131,36931434,MT Alu-Glas A/S,SLAGELSE,6.0
3132,28706464,KBLV HOLDING ApS,SLAGELSE,
3133,37297364,Klinik Aktiv Sundhed,SLAGELSE,1.0
3134,38380486,Multiservice Slagelse ApS,SLAGELSE,2.0
3135,38730908,Ro Hydraulik ApS,SLAGELSE,1.0
3136,41113731,Brinck Dæk og Autoservice ApS,SLAGELSE,
3137,37528781,Ejerlav 5 Musholmvej,SLAGELSE,
3138,43611585,The Colorist,SLAGELSE,
3139,32814034,Andelsboligforeningen Skolegade,SLAGELSE,
3140,38220896,USS Enterprise ApS,SLAGELSE,
3141,30153375,Slagelse Motionsklub,SLAGELSE,
3142,32743579,EJERFORENINGEN STORGADE 29-31,SLAGELSE,
3143,31775000,Lions Club Slagelse,SLAGELSE,
3144,72271114,KRABASKEN,SLAGELSE,
3145,42470864,Iværksætter Lea Lie,SLAGELSE,
3146,33311729,Grundejerforeningen Astrid Lindgrensvej,SLAGELSE,
3147,39879999,Jan Birkemose Holding ApS,SLAGELSE,
3148,35791531,Personaleforening Fødevarestyrelsen Korsør,SLAGELSE,
3149,33541023,Vestermose Lokalråd,SLAGELSE,
3150,35672680,EJENDOMSSELSKABET CARLSEN & LANDSVIG ApS,SLAGELSE,
3151,34615470,EJENDOMSSELSKABET KONGSTEDVEJ 6-10 ApS,SLAGELSE,
3152,36737476,Bøstrupvej 7 ApS,SLAGELSE,
3153,81501114,KILDEGÅRDEN V/K Å HØJLAND PETERSEN,SLAGELSE,2.0
3154,43734598,MMT Group Entreprise ApS,SLAGELSE,
3155,33239149,SEJS LOG ApS,SLAGELSE,
3156,35680357,HOLDING 06.03.2014 ApS,SLAGELSE,
3157,33310129,MunckGlas v/Tina Alexia Munck,SLAGELSE,0.0
3158,43191519,LAKO Service ApS,SLAGELSE,
3159,43381857,Soegaard Tech ApS,SLAGELSE,
3160,65627752,FLASH PHOTO V/ANDERS HEEGÅRD PETERSEN,SLAGELSE,0.0
3161,35185194,3. sct georgs gilde slagelse,SLAGELSE,
3162,31909759,METACONSULT/STEN CLOD POULSEN,SLAGELSE,5.0
3163,37843903,Skjoldstrup Holding ApS,SLAGELSE,
3164,12315090,SUNSHINE V/BJARNE WIMMER,SLAGELSE,4.0
3165,32627552,Tårnborg IFs Badmintonafd.,SLAGELSE,
3166,39042517,THB Holding af 2017 IVS,SLAGELSE,
3167,35665617,MARTIN LARSEN HOLDING ApS,SLAGELSE,
3168,19193993,FELDTHUS V/EBBE FELDTHUS,SLAGELSE,0.0
3169,14850309,B C TRADING V/BJARNE CHRTISTIANSEN,SLAGELSE,0.0
3170,30468309,anlægsgartner Frank Christensen,SLAGELSE,0.0
3171,42875082,"Lysdal Holding, Skælskør ApS",SLAGELSE,
3172,26579937,NIELSEN & LUND ApS,SLAGELSE,1.0
3173,30465830,Boldklubben af 1973,SLAGELSE,
3174,36311460,RKCG v/Robert Kronberg,SLAGELSE,0.0
3175,38149199,Slagelse Frimærkeklub,SLAGELSE,
3176,35682430,PEREZ CONSULTING ApS,SLAGELSE,0.0
3177,41807571,Ollis belægning og haveservice,SLAGELSE,
3178,43321587,Skælskør historiske forening,SLAGELSE,
3179,36632976,Slagelse Fjerkrækoloni,SLAGELSE,
3180,28030665,Skovgaardvine v/Jens Peter Skovgaard,SLAGELSE,
3181,39660989,Grundejerforeningen Langeklinten Omø,SLAGELSE,
3182,32748430,Omø Beboer- & Grundejerforening,SLAGELSE,
3183,35679006,KRÆMMERHUSETS HOLDINGSELSKAB IVS,SLAGELSE,
3184,41512105,L.O.K. Entreprise,SLAGELSE,
3185,26505879,SMS-Grossisten                    v/Steen Gregersen,SLAGELSE,
3186,37442542,NSJ Holding ApS,SLAGELSE,
3187,20186291,DEN ALTERNATIVE KLINIK AASE NØRGAARD,SLAGELSE,0.0
3188,26209854,Søren Bondo Andersen,SLAGELSE,
3189,36574763,SLG FliseMureren,SLAGELSE,0.0
3190,31469139,SIDEVIND HOLDING ApS,SLAGELSE,0.0
3191,38260448,Psykolog Thomas Cortes,SLAGELSE,
3192,32552552,Lions Club Slagelse,SLAGELSE,
3193,36148187,TryWareDk,SLAGELSE,0.0
3194,40506209,JL-Invest Holding ApS,SLAGELSE,
3195,37674087,Grundejerforeningen Søbrinken,SLAGELSE,
3196,33832095,Bondesbakken II A/B,SLAGELSE,
3197,28332009,CMJ HOLDING ApS UNDER STIFTELSE,SLAGELSE,
3198,42008710,stopspild lokalt Slagelse,SLAGELSE,
3199,15321032,RENTIER NIELS CHR NIELSEN & HUSTRUANNA MARIE FØDT POULSENS MINDE-   LEGAT,SLAGELSE,
3200,29467684,CLINICKSHIVA v/Jytte Olesen,SLAGELSE,0.0
3201,29483736,Madsen Antenneservice v/Hans Madsen,SLAGELSE,0.0
3202,17615998,FYSIOTERAPIEN V/GURLI KNUDSEN,SLAGELSE,0.0
3203,30410661,Unique Equipment v/Jesper Roger Henriksen,SLAGELSE,
3204,12765746,PRÆSTEGÅRDSKASSEN FOR SØNDERUP -  NORDRUP - GUDOM SOGNE,SLAGELSE,2.0
3205,13137145,BIOGRAFEN 1 - 2                   V/JENS AAGE ERSLEV,SLAGELSE,5.0
3206,28572654,"Slagelse Boligselskab, Afd. 9",SLAGELSE,
3207,24241777,HANS ERIK HANSEN HOLDING ApS,SLAGELSE,
3208,36290676,Teknisten,SLAGELSE,
3209,35993215,REJSEBUREAU KLINGENBERG,SLAGELSE,3.0
3210,25186915,Deep Studio Produktion            v/Simon Robert Hilden,SLAGELSE,0.0
3211,11963692,JAVA BRÆNDERIET                   DELIKATESSEHUSET INDIA            V/KATHE SCHMIDT,SLAGELSE,2.0
3212,28611560,M H Byg v/Morten Henriksø,SLAGELSE,0.0
3213,15510234,HENRIK BARSØE,SLAGELSE,0.0
3214,21759236,STIL & TRADITION                  V/CHRISTINA HELENE JENSEN,SLAGELSE,0.0
3215,26052815,Elektrikeren                      v/Jens Eriksen,SLAGELSE,0.0
3216,88046110,STRANDVEJSMØLLEN J H ANIMAL FOOD  V/JØRGEN C HANSEN,SLAGELSE,1.0
3217,73817218,SLAGELSE CITYFORENING,SLAGELSE,0.0
3218,26203953,"Journalist, Kommunikations-       rådgivning v/Jens S. Larsen",SLAGELSE,0.0
3219,25313550,Abc Data                          V/Marianne Riiber,SLAGELSE,0.0
3220,16987808,SLAGELSE POLITISTATIONS KANTINE,SLAGELSE,1.0
3221,25888839,DSB Cafe v/Connie Scheibel,SLAGELSE,8.0
3222,75849613,OVERLÆGE HERLUF SCHRØDER,SLAGELSE,0.0
3223,16319538,Harald Sørensen,SLAGELSE,1.0
3224,55900116,PRIORGÅRDEN                       V/TAGE CORFITSEN,SLAGELSE,0.0
3225,25334019,FAMILIEPLEJEN SLAGELSE,SLAGELSE,41.0
3226,16192708,Kantsø Design                     v/ Kin Kantsø,SLAGELSE,0.0
3227,20034408,BAGGE VINIMPORT I/S               V/C BAGGE & S PEDERSEN,SLAGELSE,0.0
3228,66823113,HANDELS- OG KONTORFUNKTIONÆRERNES FORBUND I DANMARK SLAGELSE AFD.,SLAGELSE,25.0
3229,30008898,Dansk Tolke Service DTS v/Nour Diya Jamal-Alddine,SLAGELSE,0.0
3230,28942176,Nuvoa Italia v/Cengiz Uzundal,SLAGELSE,1.0
3231,32921582,Tækkemand & Tømre v/Thomas Nielsen,SLAGELSE,0.0
3232,32003494,Lyn-Service v/Hamze Ahmad,SLAGELSE,0.0
3233,26780527,Heidi K. Møller,SLAGELSE,0.0
3234,29331936,K Odsgaard Multiservice,SLAGELSE,0.0
3235,27049362,Ejendommen Sørbylillevej v/Allan Nielsen,SLAGELSE,
3236,31544688,Skælskør og Omegns Sportsrideklub,SLAGELSE,
3237,37545678,Slagelse Cykling Elite,SLAGELSE,
3238,32403344,Dennis Steen Johansen,SLAGELSE,0.0
3239,36299339,Omø Perlen V/May-Britt Hansen,SLAGELSE,0.0
3240,34859604,Promila v/Promila Anja Jespersen,SLAGELSE,
3241,21431109,KAISER ApS,SLAGELSE,
3242,21821934,KVIKTRANS                         V/ANJA NIELSEN,SLAGELSE,0.0
3243,39045567,NH Broe IVS,SLAGELSE,
3244,37968307,Vejlauget Langeklinten 1-20,SLAGELSE,
3245,33793529,Forening til støtte af Vestermose Friskole,SLAGELSE,
3246,72884159,ELEKTROINGENIØR TORBEN JENSEN,SLAGELSE,0.0
3247,13621241,SLAGELSE AUTO TEKNIK V/BRIAN EMBORG JENSEN,SLAGELSE,4.0
3248,28349793,RK Ejendomme v/Rikke Kristensen,SLAGELSE,2.0
3249,25796004,EJENDOMSSELSKABET SKOVSØ A/S,SLAGELSE,
3250,34617384,VITA HOME CARE ApS,SLAGELSE,13.0
3251,36685980,I Lov It Retail ApS,SLAGELSE,3.0
3252,38848976,APH Vikarbureau,SLAGELSE,3.0
3253,29132305,GEORG BERG ENTREPRISE A/S,SLAGELSE,2.0
3254,33641559,CURO I/S,SLAGELSE,
3255,34923434,Fonts Tattoo,SLAGELSE,0.0
3256,12081774,EGON'S TURIST & MINIBUSSER I/S,SLAGELSE,40.0
3257,30192400,FORTUNA GRAPHIC ApS,SLAGELSE,1.0
3258,29633657,ALGADE 22 ApS,SLAGELSE,
3259,29521808,DHI HOLDING A/S,SLAGELSE,
3260,26844827,ERHVERVSPARK STOP 39 A/S,SLAGELSE,
3261,36072954,MTL TRANSPORT ApS,SLAGELSE,4.0
3262,28234260,Dypau I/S v/Trine Dyrlund & Jette Poulsen,SLAGELSE,0.0
3263,26082420,MURERMESTER FINN E. NIELSEN A/S,SLAGELSE,16.0
3264,37412295,Slotsbiler,SLAGELSE,0.0
3265,31926351,AKVARIE DISCOUNT/HANS KRISTIAN    PRAMMANN,SLAGELSE,1.0
3266,13526036,N P ALNOR KIROPRAKTISK KLINIK     V/NIS PETER ALNOR,SLAGELSE,3.0
3267,28862873,MØBELHUSET SLAGELSE ApS,SLAGELSE,6.0
3268,32805639,Ejerforeningen Nygade 11,SLAGELSE,
3269,21427438,MALERMESTER HENRIK ANDERSEN,SLAGELSE,0.0
3270,34551405,WRA v/Winnie Jeanne Werder,SLAGELSE,
3271,28682271,KIJA BYG ApS,SLAGELSE,3.0
3272,28149239,SLAGELSETRYK MARKETING ApS,SLAGELSE,11.0
3273,36705787,LENI Trading Aps,SLAGELSE,
3274,44014238,Friis byggeservice,SLAGELSE,
3275,20863102,ANDERS RASMUSSEN,SLAGELSE,2.0
3276,28970102,THORVALDSENSPARKEN ApS,SLAGELSE,
3277,39029685,Antik og Skulptur's Eftf.,SLAGELSE,
3278,26747384,JOHN ANDERBERG A/S,SLAGELSE,16.0
3279,11594581,Slagelse Handelsskoles            Udviklingsfond,SLAGELSE,
3280,37069515,INDIVIDUEL TOTALBYGGERI ApS,SLAGELSE,0.0
3281,27295525,GLOBEX GROUP DENMARK ApS,SLAGELSE,3.0
3282,36947217,Automation og Teknik ApS,SLAGELSE,1.0
3283,40104399,Tilbehøret,SLAGELSE,
3284,17582933,KTB HÅNDVÆRKERHUSET A/S,SLAGELSE,2.0
3285,25959051,ZIRA ApS,SLAGELSE,4.0
3286,15388900,PBH NR. 21.638 ApS,SLAGELSE,1.0
3287,26721334,BYGGE- OG ANLÆGSFIRMAET HOLM SØRENSEN A/S,SLAGELSE,3.0
3288,27296734,TDC MOBILCENTER SLAGELSE ApS,SLAGELSE,2.0
3289,39538989,Elektronik112,SLAGELSE,
3290,14507205,LENE'S RENGØRING                  V/LENE HANSEN,SLAGELSE,25.0
3291,35399267,SKYBRUD & SKADESERVICETEKNIK ApS,SLAGELSE,
3292,16943398,Dsi                               v/Henrik Dalsø Olsen,SLAGELSE,0.0
3293,35345132,Salon Prestige,SLAGELSE,0.0
3294,12582994,KJÆRSGAARD GARDINER V/JØRGEN GAIFORT,SLAGELSE,1.0
3295,38438549,Grundejerforeningen Bildsø Skov,SLAGELSE,
3296,21636398,MALERFIRMAET LARS HANSEN,SLAGELSE,0.0
3297,35957030,Beboerforeningen Højåsen,SLAGELSE,
3298,87560015,JØRGEN SCHULTZ AUTOMOBILER ApS,SLAGELSE,
3299,34148872,Art of hair v/Lise Lund Hallengreen,SLAGELSE,0.0
3300,39379449,The DryFruit Company,SLAGELSE,0.0
3301,27165311,Annettes's Rengøring v/Annette H.B. Andersen,SLAGELSE,1.0
3302,35749683,Fit med Mie - tid til forandring,SLAGELSE,
3303,86876310,MOGENS LARSEN,SLAGELSE,12.0
3304,30739361,EJENDOMSSELSKABET JARA ApS,SLAGELSE,
3305,35368426,Miroir de salon,SLAGELSE,0.0
3306,41402946,Serop Invest ApS,SLAGELSE,
3307,33846762,Mad med hjertet v/Bibi Henriette Koch,SLAGELSE,0.0
3308,36642556,"Vejlauget Teglmarken, 4220 Korsør, Slagelse kommune",SLAGELSE,
3309,40295496,Blindekilde Vejlaug,SLAGELSE,
3310,38294806,Korsør Vinimport ApS,SLAGELSE,0.0
3311,31487919,HENRIK BOYE HANSEN HOLDING ApS,SLAGELSE,
3312,27399061,GLARMESTER NIELS P. JØRGENSEN HOLDING ApS,SLAGELSE,
3313,39495643,KSH Holding 2018 IVS,SLAGELSE,
3314,35401504,PEZOL ApS,SLAGELSE,
3315,69036716,"INVESTERINGSANPARTSSELSKABET ""FREM TIDEN"", SLAGELSE",SLAGELSE,
3316,27155340,PER JUUL CHRISTENSEN HOLDING ApS,SLAGELSE,
3317,30804783,"KBJ HOLDING, SLAGELSE ApS",SLAGELSE,
3318,29773645,"BAGGER EJENDOMME, SLAGELSE ApS",SLAGELSE,
3319,11450911,Vestsjællands Teaterkreds Casino,SLAGELSE,5.0
3320,33004214,Eggeslevmagle Eagles Floorball,SLAGELSE,
3321,35925716,Bacic Coiffure,SLAGELSE,0.0
3322,34780463,Ertebjerggaard Sportsrideklub,SLAGELSE,
3323,16707570,JENS NIELSEN SLAGELSE ApS,SLAGELSE,
3324,19370534,SPECIALLÆGE PIA SOELBERG,SLAGELSE,4.0
3325,39813963,YK IVS,SLAGELSE,
3326,36639873,Davids køreskole,SLAGELSE,0.0
3327,42654787,Service Group Danmark ApS,SLAGELSE,
3328,42719226,L-A Vikarteam ApS,SLAGELSE,
3329,74896812,VIVI HAIRDESIGN V/VIVI LASSEN,SLAGELSE,3.0
3330,26240654,MOTEL STOP 39 P/S,SLAGELSE,0.0
3331,39940108,Butcha ApS,SLAGELSE,
3332,30066790,KIMA INVEST ApS,SLAGELSE,
3333,32819842,Omø Boligforening v. Ole Odsgaard,SLAGELSE,1.0
3334,29515557,DENIS` AUTO ApS,SLAGELSE,4.0
3335,30900340,SELVBO.DK ApS,SLAGELSE,5.0
3336,35034013,TØMRERFIRMAET MARTIN LARSEN ApS,SLAGELSE,2.0
3337,36443278,TANDLÆGERNE I SLAGELSE I/S,SLAGELSE,6.0
3338,38853856,HN Klima Teknik ApS,SLAGELSE,1.0
3339,72437713,OLE CLAUSEN. SLAGELSE. ApS,SLAGELSE,10.0
3340,38244485,"Holsteinborg, Ørslev og Magleby sogne",SLAGELSE,18.0
3341,13682577,RUGAARDS TØMRER-SNEDKERVIRKSOMHED V/SØREN RYGÅRD JENSEN,SLAGELSE,0.0
3342,44220830,Practical Tai Chi Chuan Slagelse,SLAGELSE,
3343,30537904,SAMS GULVBELÆGNING ApS,SLAGELSE,0.0
3344,32344054,FRISØR MARIANNE HANSEN,SLAGELSE,0.0
3345,42809160,Rubin Negle,SLAGELSE,
3346,10273498,SLAGELSE KLOAKSERVICE ApS,SLAGELSE,17.0
3347,28290985,OTP HOLDING ApS,SLAGELSE,
3348,13642036,NØRREVANGSKIRKENS MENIGHEDSRÅD,SLAGELSE,13.0
3349,40289135,Dan Lachs A/S,SLAGELSE,
3350,26705223,Den Selvejende Institution Trelleborg Friskole,SLAGELSE,4.0
3351,26859190,JHT HOLDING ApS,SLAGELSE,1.0
3352,27050794,Strudahl Research                 v/Allan Strudahl,SLAGELSE,
3353,25471849,TØMRERMESTER POUL HALD'S EFTF. ApS,SLAGELSE,13.0
3354,27595995,Hans Chr. Jensen,SLAGELSE,2.0
3355,35161813,Grundejerforeningen Rømøparken,SLAGELSE,
3356,21706183,DITLEVS KØRESKOLE V/JACOB KORNERUP DITLEVSEN,SLAGELSE,0.0
3357,34289859,Hjelmroth Solution v/Nicolaj Hjelmroth,SLAGELSE,0.0
3358,34606684,KJÆRSGAARD VESTSJÆLLAND A/S,SLAGELSE,11.0
3359,28038518,Skandinavisk Operaskole v/Henning Vilen,SLAGELSE,
3360,38626027,Toftegaard Holding ApS,SLAGELSE,
3361,38993267,B.J. rengøring,SLAGELSE,0.0
3362,40790608,Den Glade Facade ApS,SLAGELSE,
3363,43586874,Guldmopperne ApS,SLAGELSE,
3364,38849530,Zelt Studio,SLAGELSE,
3365,28516673,PEJSEHUSET ApS,SLAGELSE,4.0
3366,33637683,LLP VEMMELEV ApS,SLAGELSE,8.0
3367,32345557,ALL SAFE ApS,SLAGELSE,
3368,31332001,HOLDINGSELSKABET AF 4/7 2007 ApS,SLAGELSE,
3369,26480388,BJØRN BØDKER HOLDING ApS,SLAGELSE,
3370,31581729,GUNNER V. URE OG OPTIK ApS,SLAGELSE,4.0
3371,34810737,Cartney,SLAGELSE,
3372,36246693,Beauty 4 you,SLAGELSE,0.0
3373,37282634,HappyHello A/S,SLAGELSE,2.0
3374,37365068,Golfstore Slagelse ApS,SLAGELSE,1.0
3375,38985515,J.R. Murerforretning ApS,SLAGELSE,0.0
3376,39186047,GTA Market Development ApS,SLAGELSE,1.0
3377,37662755,FIH-Rengøringsservice,SLAGELSE,
3378,41524073,Asbæk Consulting ApS,SLAGELSE,
3379,41370920,SLG Entreprise ApS,SLAGELSE,
3380,28491824,Socialdemokratiet kommunekreds Slagelse,SLAGELSE,
